Database,Version,ionFormula,ion,mz,msm,rhoSpatial,rhoSpectral,moc,fdr,offSample,isotopeImages,colocCoeff,moleculeNames,moleculeIds,maxIntensity,Adduct
KEGG,v1,C20H24O7Na,C20H24O7+Na+,399.141423791,0.89190555,0.9177401954262796,0.9734442176391187,0.9983619983619983,0.5,False,"[{'mz': 399.14140222120596, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/a94580885d4e4a43a71c9802bf6a8386', 'minIntensity': 0, 'maxIntensity': 26390356, 'totalIntensity': 2426631168}, {'mz': 400.1447724523293, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/c0580e9b87cb4d228d70ad23d14e834a', 'minIntensity': 0, 'maxIntensity': 4076702, 'totalIntensity': 359623200}, {'mz': 401.14569630693956, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/1de51bc9b7ca4466bb9b8defc34501e4', 'minIntensity': 0, 'maxIntensity': 350583.28125, 'totalIntensity': 6846498}, {'mz': 401.1481278965353, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/33f4108a0192489ba69e81c636fcdfcf', 'minIntensity': 0, 'maxIntensity': 454625.40625, 'totalIntensity': 18035022}]",,"['Ailanthone', 'Tripdiolide', 'Euparotin', 'Eupatundin']","['C08747', 'C09202', 'C09434', 'C09448']",26390356.0,+Na
KEGG,v1,C16H34N4O4K,C16H34N4O4+K+,385.221163461,0.89041156,0.9087588505643563,0.9810829100153281,0.9987031408308004,0.5,False,"[{'mz': 385.221141961206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/ab6bdb8bf4ac41b2847c7051beb4c282', 'minIntensity': 0, 'maxIntensity': 48316904, 'totalIntensity': 3491795456}, {'mz': 386.2181820076447, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/1ed5d5efa7e341849ab29003c414adc3', 'minIntensity': 0, 'maxIntensity': 577056.375, 'totalIntensity': 10657074}, {'mz': 386.2245263462055, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/bab25ace7abe41b496099b779a8f3c4d', 'minIntensity': 0, 'maxIntensity': 11380771, 'totalIntensity': 871304448}, {'mz': 387.21926681148454, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/920b461369284558bdf91ee8a36e33b8', 'minIntensity': 0, 'maxIntensity': 3508079.25, 'totalIntensity': 193343712}]",,['Istamycin C0'],['C17994'],48316904.0,+K
KEGG,v1,C18H12O9K,C18H12O9+K+,411.011289857,0.88454634,0.9141837488751506,0.9685734005493776,0.9989748228554198,0.5,False,"[{'mz': 411.011268317206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/10237d65d7e244e0af21a7372db60973', 'minIntensity': 0, 'maxIntensity': 114109248, 'totalIntensity': 63072182272}, {'mz': 412.0146446545495, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/7dc1a5fcd10d4437a218134a3aa929ce', 'minIntensity': 0, 'maxIntensity': 25421272, 'totalIntensity': 13905115136}, {'mz': 413.0094119604136, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/4ab47f58dd9741c79b3e60e88ac5e6ec', 'minIntensity': 0, 'maxIntensity': 19964738, 'totalIntensity': 10106245120}, {'mz': 413.0155173228311, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/bd126055b9904963afdcf1a2e6b6d24e', 'minIntensity': 0, 'maxIntensity': 766609.5625, 'totalIntensity': 377665152}]",,['Dothistromin'],['C10334'],114109248.0,+K
KEGG,v1,C18H12O9Na,C18H12O9+Na+,395.03735264700003,0.86648095,0.8719961533462118,0.9947101489405906,0.9989595085871882,0.5,False,"[{'mz': 395.037331077206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/0a1423ef9aac427e897eee575eccba4f', 'minIntensity': 0, 'maxIntensity': 141368448, 'totalIntensity': 78784823296}, {'mz': 396.0407018309661, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/3060284c572b42afab3f6559ebfad7fd', 'minIntensity': 0, 'maxIntensity': 30528472, 'totalIntensity': 15665429504}, {'mz': 397.041591111465, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/9f6fbe8e31a84fa9bdbfa75a9795d35d', 'minIntensity': 0, 'maxIntensity': 574709.375, 'totalIntensity': 138267904}, {'mz': 397.0440798077722, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/936a57e30e5847f1a3d5b0217c7083aa', 'minIntensity': 0, 'maxIntensity': 3085277.5, 'totalIntensity': 1642523904}]",,['Dothistromin'],['C10334'],141368448.0,+Na
KEGG,v1,C17H12O7K,C17H12O7+K+,367.021460617,0.8656324,0.8891425830272262,0.9747528237659566,0.9987748393844315,0.5,False,"[{'mz': 367.021439077206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/252b3b387d90412a9af8d6e551b28db6', 'minIntensity': 0, 'maxIntensity': 10768165, 'totalIntensity': 5305700352}, {'mz': 368.02481800073184, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/dddec9878621448492bc409a72ac1bcd', 'minIntensity': 0, 'maxIntensity': 2205833.25, 'totalIntensity': 1128469760}, {'mz': 369.01955688120694, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/8fe412868cd24a6f8ae29b739298bc27', 'minIntensity': 0, 'maxIntensity': 1639914, 'totalIntensity': 750778880}, {'mz': 369.02815414985656, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/334e79b1b6644ada8f67ce28aedad90a', 'minIntensity': 0, 'maxIntensity': 208610.09375, 'totalIntensity': 20481288}]",,"['(-)-Acanthocarpan', 'Aflatoxin G1', 'Aflatoxin M1', 'Aflatoxin Q1', 'Aflatoxin B1-exo-8,9-epoxide', 'Aflatoxin B1-endo-8,9-epoxide']","['C10198', 'C16755', 'C16756', 'C19585', 'C19586', 'C19595']",10768165.0,+K
KEGG,v1,C18H13O9,C18H12O9+H+,373.055408399,0.8622043,0.8668061483626608,0.9958244940835853,0.9988617886178862,0.5,False,"[{'mz': 373.05538644920597, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/134f84b5da7c4cefb3015be142a96467', 'minIntensity': 0, 'maxIntensity': 77754696, 'totalIntensity': 31586590720}, {'mz': 374.05875824572, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/3707cbf381894b299728905ae240e214', 'minIntensity': 0, 'maxIntensity': 15793441, 'totalIntensity': 6507886592}, {'mz': 375.059664839562, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/cdf4fb8e6b1249d6b5adce5be7b6c7ac', 'minIntensity': 0, 'maxIntensity': 499286.5, 'totalIntensity': 104658512}, {'mz': 375.0621542428426, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/b2a125874502467e97765b9164ebaa2c', 'minIntensity': 0, 'maxIntensity': 1460313, 'totalIntensity': 644054272}]",,['Dothistromin'],['C10334'],77754696.0,+H
KEGG,v1,C20H23O3,C20H22O3+H+,311.164170999,0.8428062,0.9470030179886672,0.8967215614314735,0.9924731182795699,0.5,False,"[{'mz': 311.16414904920595, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/bbad0e58a0b941b9aa440a15d2e5446b', 'minIntensity': 0, 'maxIntensity': 6651486, 'totalIntensity': 79632304}, {'mz': 312.1675237652625, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/722fa6a40fc64ca182969fa406eb170c', 'minIntensity': 0, 'maxIntensity': 3569812, 'totalIntensity': 45676540}, {'mz': 313.16844876079637, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/98a8cf9a733a48a4860f10b451d5690a', 'minIntensity': 0, 'maxIntensity': 104772.5546875, 'totalIntensity': 205724.3125}, {'mz': 313.17087968964245, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/d6bdd19f99a9467a80b9e9388d84f159', 'minIntensity': 0, 'maxIntensity': 608096.1875, 'totalIntensity': 6392189}]",,"['Nafenopin', '2,2-Dimethyl-3-(4-methoxyphenyl)-4-ethyl-2H-1-benzopyran-7-ol', '7-Methoxy-2,2,4-trimethyl-3-(4-methoxyphenyl)-2H-1-benzopyran']","['C11371', 'C15054', 'C15060']",6651486.0,+H
KEGG,v1,C23H31NO3,C23H30NO3+H+,369.22984525500004,0.83652234,0.9083877575746864,0.92145624305853,0.9993820428934933,0.5,False,"[{'mz': 369.229823315206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/4e0bdb4a815f42cc9857714b1801099c', 'minIntensity': 0, 'maxIntensity': 19002404, 'totalIntensity': 269236320}, {'mz': 370.2332087963396, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/5f6cc47563d84139b1f95f312d8d2e9f', 'minIntensity': 0, 'maxIntensity': 4855883.5, 'totalIntensity': 25826460}, {'mz': 371.23409795806765, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/e008e62a134544fbb2088794f486190b', 'minIntensity': 0, 'maxIntensity': 760089.8125, 'totalIntensity': 37155056}, {'mz': 371.2365816000625, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/4fd428217430452185db35c0e2b8c4ed', 'minIntensity': 0, 'maxIntensity': 549806.6875, 'totalIntensity': 1079100.75}]",,['Propantheline'],['C07506'],19002404.0,+H
KEGG,v1,C16H24NO5,C16H23NO5+H+,310.164899271,0.8363607,0.8708747632668393,0.962089293415734,0.9982113821138211,0.5,False,"[{'mz': 310.164877331206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/5050d4e453a54784852a763f657ca246', 'minIntensity': 0, 'maxIntensity': 31703468, 'totalIntensity': 421840544}, {'mz': 311.1682695779053, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/2aa584cd5a904ee98d802a2e9c2a2193', 'minIntensity': 0, 'maxIntensity': 5000689.5, 'totalIntensity': 65394028}, {'mz': 312.16915431817614, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/35d7f4f2574e47bfb8625469c3fcaa1a', 'minIntensity': 0, 'maxIntensity': 4908870, 'totalIntensity': 57227036}, {'mz': 312.1715888274341, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/84c76dde566e40f4a32f8aa49e326c64', 'minIntensity': 0, 'maxIntensity': 456482.5625, 'totalIntensity': 3681876}]",,['Fulvine'],['C10304'],31703468.0,+H
KEGG,v1,C15H14O10Na,C15H14O10+Na+,377.04791733100006,0.8301949,0.8694974870217049,0.9559105999958724,0.9988366013071895,0.5,False,"[{'mz': 377.047895761206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/26ac63e895234f079dd83a39abc1b537', 'minIntensity': 0, 'maxIntensity': 11840602, 'totalIntensity': 2870988544}, {'mz': 378.05126773766585, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/5381542a97ea450e88bfe48292d50dfb', 'minIntensity': 0, 'maxIntensity': 2461670.25, 'totalIntensity': 566318016}, {'mz': 379.0521489162938, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/c91fbfc9418d497ca0a9d6d4cca95a29', 'minIntensity': 0, 'maxIntensity': 685011.375, 'totalIntensity': 108600464}, {'mz': 379.0546386165308, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/15e0830232b94598971b4f3944d5feb0', 'minIntensity': 0, 'maxIntensity': 1408501.125, 'totalIntensity': 405928800}]",,['2-Caffeoylisocitrate'],['C02927'],11840602.0,+Na
KEGG,v1,C28H36N2O4Na,C28H36N2O4+Na+,487.25672831500003,0.8283143,0.8584825181448794,0.9741361709720997,0.9904761904761905,0.5,False,"[{'mz': 487.256706765206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/9a339ce24e6143ea865e9bcb3b86c9d5', 'minIntensity': 0, 'maxIntensity': 2076498.875, 'totalIntensity': 3158800}, {'mz': 488.26008422488155, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/e0f2ab89c9924ded9ec65e48019e4628', 'minIntensity': 0, 'maxIntensity': 632089.625, 'totalIntensity': 1198888.875}, {'mz': 489.2610201622386, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/23c6d60d97704ec38feed1cfe63c9440', 'minIntensity': 0, 'maxIntensity': 126269.6171875, 'totalIntensity': 772077.875}, {'mz': 489.26344358201055, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/1e2900f62e514de3b1af3d165edcfea6', 'minIntensity': 0, 'maxIntensity': 126269.6171875, 'totalIntensity': 967032.5625}]",,['Psychotrine'],['C09612'],2076498.875,+Na
KEGG,v1,C16H15O8,C16H14O8+H+,335.076143843,0.82431364,0.8298441475218157,0.9949338083799522,0.9983935742971888,0.5,False,"[{'mz': 335.076121893206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/eeef2c3ae9664c669dcd9e413a9fb036', 'minIntensity': 0, 'maxIntensity': 11152412, 'totalIntensity': 1772307456}, {'mz': 336.07949581389414, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/7266b8cdadbe4cd3b37a5261f8ceb1fa', 'minIntensity': 0, 'maxIntensity': 2177178.25, 'totalIntensity': 334000672}, {'mz': 337.0803853818183, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/27517f8fe2d74f3eae2c0f92f1df3774', 'minIntensity': 0, 'maxIntensity': 210900.90625, 'totalIntensity': 12295524}, {'mz': 337.08287600509414, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/1b0483c2857444ce946e7f087aa77478', 'minIntensity': 0, 'maxIntensity': 192303.375, 'totalIntensity': 11696308}]",,"['6-Methoxytaxifolin', ""5,5'-Dehydrodivanillate""]","['C09770', 'C18347']",11152412.0,+H
KEGG,v1,C9H17N3O3,C9H16N3O3+H+,215.12644280699996,0.81768507,0.8420248178646276,0.9925286714107705,0.9784037558685446,0.5,False,"[{'mz': 215.12642088720892, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/707180786b4f4dfba427cd821b6ab510', 'minIntensity': 0, 'maxIntensity': 10411827, 'totalIntensity': 149315120}, {'mz': 216.12347515574706, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/73e9831c6b834c1c846327cfc1599583', 'minIntensity': 0, 'maxIntensity': 103527.0625, 'totalIntensity': 304961.4375}, {'mz': 216.12977518374558, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/e842257a06e3496d961daf5ebf1b9c40', 'minIntensity': 0, 'maxIntensity': 1282030.25, 'totalIntensity': 17138154}, {'mz': 217.1307180476037, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/721a609d075f43659da37df8812a0977', 'minIntensity': 0, 'maxIntensity': 124404.203125, 'totalIntensity': 229348.625}]",,"['Methyl 2-diazoacetamidohexonate', 'Methyl 2-diazoacetamidohexanoate']","['C01223', 'C04130']",10411827.0,+H
KEGG,v1,C16H21N3O2Na,C16H21N3O2+Na+,310.15259759500003,0.81691384,0.839006594044828,0.9811330832939188,0.9923913043478261,0.5,False,"[{'mz': 310.152576055206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/38277c48a91e430dbdacf956feec1b3f', 'minIntensity': 0, 'maxIntensity': 8717994, 'totalIntensity': 74930560}, {'mz': 311.1496204550536, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/38ea8924c4824ea4b50d44a5c00dda18', 'minIntensity': 0, 'maxIntensity': 113493.203125, 'totalIntensity': 435551.375}, {'mz': 311.1559678537775, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/782a3ceca39f4d8784ac49a174dc19ae', 'minIntensity': 0, 'maxIntensity': 1384622.75, 'totalIntensity': 10706843}, {'mz': 312.1592874041304, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/a0c6a05258b947d48b2eabba89ec30f5', 'minIntensity': 0, 'maxIntensity': 124046.5, 'totalIntensity': 536245.875}]",,['Zolmitriptan'],['C07218'],8717994.0,+Na
KEGG,v1,C16H34N4O4Na,C16H34N4O4+Na+,369.24722625100003,0.78683543,0.7988460509102341,0.9857030615022258,0.9992512868507253,0.5,False,"[{'mz': 369.247204721206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/df3ce5a50b8a46c0b54d25544dc70dbf', 'minIntensity': 0, 'maxIntensity': 32698420, 'totalIntensity': 2814995968}, {'mz': 370.24424554562347, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/f90df8e1948d4b1daaa309a5b7c00c1c', 'minIntensity': 0, 'maxIntensity': 231581.84375, 'totalIntensity': 4283597}, {'mz': 370.25059048515607, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/7e5acee7132a462f9a05148916a2aa5b', 'minIntensity': 0, 'maxIntensity': 7560077, 'totalIntensity': 657777536}, {'mz': 371.25396311907247, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/34c3c7e3b8164151921b5221df7c6e4d', 'minIntensity': 0, 'maxIntensity': 726622.375, 'totalIntensity': 30548078}]",,['Istamycin C0'],['C17994'],32698420.0,+Na
KEGG,v1,C21H29NONa,C21H29NO+Na+,334.21413523100006,0.7775494,0.8532029976213689,0.9327990721905767,0.976984126984127,0.5,False,"[{'mz': 334.21411367120595, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/525a3977bc3247f8912adc0aff434647', 'minIntensity': 0, 'maxIntensity': 1664175.75, 'totalIntensity': 14746307}, {'mz': 335.21115646264934, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/542afba695934b1b92492376b724c716', 'minIntensity': 0, 'maxIntensity': 252173.453125, 'totalIntensity': 1496749.375}, {'mz': 335.217502436154, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/0e73bd1f2bb84e708f0d4a2c1c40b09c', 'minIntensity': 0, 'maxIntensity': 580660.5, 'totalIntensity': 6359110}, {'mz': 336.22084314858137, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/b571b71a8ab948e4814ba1e5470824b2', 'minIntensity': 0, 'maxIntensity': 109065.59375, 'totalIntensity': 630628.0625}]",,['Biperiden'],['C07941'],1664175.75,+Na
KEGG,v1,C18H35O2,C18H34O2+H+,283.26315676300004,0.7769016,0.8121107221730962,0.9748029867302143,0.9813725490196078,0.5,False,"[{'mz': 283.263134813206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/71a63228a2f949948297d5f63514ca25', 'minIntensity': 0, 'maxIntensity': 3043656.25, 'totalIntensity': 23273844}, {'mz': 284.26651164857276, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/b548044505ad4695bd8c88ddbae62ec6', 'minIntensity': 0, 'maxIntensity': 637168.25, 'totalIntensity': 3432839.5}, {'mz': 285.2674317005565, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/901a3c6397384b3e8e6c33814f71a8bf', 'minIntensity': 0, 'maxIntensity': 182168.671875, 'totalIntensity': 446533.40625}, {'mz': 285.26986279689163, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/a211150636244b3d8cae51a274de2dca', 'minIntensity': 0, 'maxIntensity': 108603.4453125, 'totalIntensity': 521856.0625}]",,"['(9Z)-Octadecenoic acid', '(9E)-Octadecenoic acid', '(6Z)-Octadecenoic acid', '(11E)-Octadecenoic acid', 'omega-Cycloheptylundecanoic acid', 'cis-Vaccenic acid']","['C00712', 'C01712', 'C08363', 'C08367', 'C12103', 'C21944']",3043656.25,+H
KEGG,v1,C16H16N2O2Na,C16H16N2O2+Na+,291.11039843500004,0.7676065,0.7754709520165786,0.9915102161116417,0.9983340905648947,0.5,False,"[{'mz': 291.110376885206, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/a4b413c1c9644553adea488e90641cc6', 'minIntensity': 0, 'maxIntensity': 5666570.5, 'totalIntensity': 1315389952}, {'mz': 292.1074227464066, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/c549e486a99f4d508f5aa6ea03bab8ed', 'minIntensity': 0, 'maxIntensity': 115292.1328125, 'totalIntensity': 728807}, {'mz': 292.1137712712845, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/7d67ecaf82c040ba89eb314f8c4ef80e', 'minIntensity': 0, 'maxIntensity': 1361719.625, 'totalIntensity': 210830848}, {'mz': 293.1171069223211, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/fc916825f14749b7a8e89206b84921dd', 'minIntensity': 0, 'maxIntensity': 155068.03125, 'totalIntensity': 7157846}]",,"['Lysergic acid', 'N-Butyl-beta-carboline-3-carboxylate', ""N,N'-Diacetylbenzidine""]","['C07541', 'C13805', 'C19217']",5666570.5,+Na
KEGG,v1,C11H10N4ONa,C11H10N4O+Na+,237.07468162299998,0.7639974,0.7759987678946072,0.9904296753654029,0.9940476190476191,0.5,False,"[{'mz': 237.07466009320896, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/ca259d275cfc40dc8d1264db24cb44b8', 'minIntensity': 0, 'maxIntensity': 4217689.5, 'totalIntensity': 44988216}, {'mz': 238.07171137987396, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/c707e420c83346d3a99ba19bd5f99711', 'minIntensity': 0, 'maxIntensity': 110122.4375, 'totalIntensity': 317625.8125}, {'mz': 238.07806400329795, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/8ff155ecc2ff4301a975fc871a975565', 'minIntensity': 0, 'maxIntensity': 573078.0625, 'totalIntensity': 4653731}, {'mz': 239.08140959022566, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/094c7bc9f65342c2b35e8fccb6ee7d03', 'minIntensity': 0, 'maxIntensity': 123704.2890625, 'totalIntensity': 432346.1875}]",,['N-Hydroxy-IQ'],['C20289'],4217689.5,+Na
KEGG,v1,C17H12O7Na,C17H12O7+Na+,351.047523407,0.7608215,0.7677736055329685,0.9921655596915453,0.9987699427597125,0.5,False,"[{'mz': 351.04750183720597, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/215e20c8b1ef489dbcb70e8750f06be5', 'minIntensity': 0, 'maxIntensity': 13383010, 'totalIntensity': 6928757760}, {'mz': 352.05087460676265, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/cd0cc40dbbe24b4fb96dd3e746708951', 'minIntensity': 0, 'maxIntensity': 2521672, 'totalIntensity': 1240688640}, {'mz': 353.0517591254332, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/cd6feab6b393416082322cd87a7879e7', 'minIntensity': 0, 'maxIntensity': 137691.765625, 'totalIntensity': 2726021}, {'mz': 353.0542486941252, 'url': 'https://s3.eu-west-1.amazonaws.com/sm-image-storage-prod/iso/2022-08-05_17h28m56s/3d82f8d838d441cea58e266b293d9de1', 'minIntensity': 0, 'maxIntensity': 252844.203125, 'totalIntensity': 38582456}]",,"['(-)-Acanthocarpan', 'Aflatoxin G1', 'Aflatoxin M1', 'Aflatoxin Q1', 'Aflatoxin B1-exo-8,9-epoxide', 'Aflatoxin B1-endo-8,9-epoxide']","['C10198', 'C16755', 'C16756', 'C19585', 'C19586', 'C19595']",13383010.0,+Na
